,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,param_loss,params,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,mean_train_f1,std_train_f1
10,0.9095520973205566,0.0004999637603759766,0.16950976848602295,0.0015000104904174805,0.3,0.6,squared_hinge,"{'alpha': 0.3, 'l1_ratio': 0.6, 'loss': 'squared_hinge'}",0.6674757281553398,0.6722119531731362,0.6698437814614253,0.002368112508158144,5,0.6727383120825744,0.6737367436057392,0.6732375278441568,0.0004992157615824055,0.2736318407960199,0.27146056232893756,0.27254622870345957,0.0010856392332018957,18,0.2756904702662354,0.26865671641791045,0.2721735933420729,0.003516876924162471,0.38814396612561747,0.3867422899680964,0.3874431455678089,0.0007008380785415231,17,0.3911048358630427,0.3841365818957852,0.3876207088794139,0.003484126983628738
11,0.902051568031311,0.02300131320953369,0.16150927543640137,0.007500410079956055,0.0008,0.7,perceptron,"{'alpha': 0.0008, 'l1_ratio': 0.7, 'loss': 'perceptron'}",0.5672093903824309,0.5554382259767687,0.5613239553191549,0.0058855822009918415,22,0.594471790988262,0.5723822909346451,0.5834270409614535,0.011044750026808436,0.372636815920398,0.3926349838268226,0.38263564989651144,0.009999083950087593,3,0.39064443891515305,0.4052238805970149,0.397934159756084,0.0072897208409309355,0.44978231496772253,0.4600583090379009,0.4549201835528858,0.005137997033483562,5,0.47147147147147145,0.4745120885522866,0.472991780011879,0.0015203085404075778
12,0.8540488481521606,0.027001500129699707,0.16200923919677734,0.019001007080078125,0.0008,0.9,perceptron,"{'alpha': 0.0008, 'l1_ratio': 0.9, 'loss': 'perceptron'}",0.5663418290854573,0.5803437967115097,0.5733426378738882,0.007000983810838411,18,0.5967374810318664,0.5865817091454273,0.5916595950886469,0.005077885943219562,0.37587064676616916,0.38641453097785516,0.38114245707345956,0.005271942104195521,4,0.39139089325702914,0.38930348258706465,0.3903471879220469,0.0010437053349822423,0.45185406698564595,0.46392830470500374,0.45789103491735333,0.006037118857792292,3,0.4727272727272727,0.4680023923444976,0.4703648325358851,0.002362440191387566
13,0.8715498447418213,0.011500835418701172,0.18401050567626953,0.022001028060913086,0.002,0.7,perceptron,"{'alpha': 0.002, 'l1_ratio': 0.7, 'loss': 'perceptron'}",0.590295358649789,0.5956306677658697,0.5929629465164654,0.0026676545572067137,13,0.6192468619246861,0.5986116782360147,0.6089292700803504,0.010317591844335727,0.3480099502487562,0.359542174670316,0.35377591830673083,0.005766112208978001,8,0.3682508086588704,0.3646766169154229,0.3664637127871466,0.0017870958717237373,0.4378716744913928,0.4484096198603568,0.44314051545155764,0.005268972682835456,7,0.46185052270244964,0.45323852218271754,0.4575445224425836,0.00430600025986605
14,0.829547643661499,0.010500669479370117,0.14200806617736816,0.0,0.002,0.9,perceptron,"{'alpha': 0.002, 'l1_ratio': 0.9, 'loss': 'perceptron'}",0.5855513307984791,0.586046511627907,0.5857989150234327,0.00024759041463657763,16,0.6133389615871676,0.5983402489626556,0.6058396052749115,0.007499356312256011,0.3447761194029851,0.3448619059467529,0.3448190116025372,4.289327187051619e-05,10,0.3615327195819856,0.35870646766169156,0.36011959362183854,0.0014131259601470048,0.4340065758572099,0.4342105263157895,0.434108548537119,0.0001019752292579185,11,0.45491546649968695,0.4485225505443235,0.4517190085220052,0.003196457977681727
15,0.8235470056533813,0.0015000104904174805,0.1555091142654419,0.004500269889831543,0.008,0.1,perceptron,"{'alpha': 0.008, 'l1_ratio': 0.1, 'loss': 'perceptron'}",0.5769980506822612,0.5693937180423667,0.5731959794164719,0.003802166318759054,19,0.5974477958236659,0.5782911624495783,0.5878694791366221,0.009578316687043786,0.3681592039800995,0.38790743966160735,0.3780330749679074,0.009874117837668266,5,0.3844239860661856,0.39228855721393036,0.388356271640058,0.003932285573872374,0.4495064540622627,0.46144738789403583,0.4554767717164764,0.005970466914020797,4,0.46782740348221047,0.46746702238031723,0.4676472129312639,0.0001801905509466184
16,0.7905453443527222,0.015500903129577637,0.14400804042816162,0.0030001401901245117,0.008,0.3,perceptron,"{'alpha': 0.008, 'l1_ratio': 0.3, 'loss': 'perceptron'}",0.5863851788022404,0.5845040442741593,0.5854446350523814,0.0009405672637466431,17,0.6015457277801631,0.5884353741496599,0.5949905509649115,0.00655517681525164,0.33855721393034827,0.3416272704652899,0.3400922038221124,0.001535028266991121,12,0.3485941776561334,0.34427860696517415,0.34643639231065376,0.0021577853454796125,0.42926983125689955,0.4312185929648241,0.43024418775134055,0.0009743808536577926,14,0.44139886578449905,0.4344005021971124,0.4378996839908057,0.0034991817936933234
17,0.8020458221435547,0.008000373840332031,0.14200818538665771,0.0020002126693725586,0.02,0.1,perceptron,"{'alpha': 0.02, 'l1_ratio': 0.1, 'loss': 'perceptron'}",0.5037863690713431,0.5747316267547481,0.5392581110973246,0.035472628830617296,23,0.5202780996523755,0.5816618911174785,0.550969995384927,0.03069189573255149,0.3144278606965174,0.3463548146305051,0.3303909385765871,0.015963476962005264,16,0.33515799950236375,0.3534825870646766,0.3443202932835202,0.009162293781156433,0.38719558891101236,0.43223102002794594,0.40971274152659015,0.022517715551430006,16,0.40768765133171914,0.43973386971994427,0.4237107605258317,0.016023109194112567
18,0.7330418825149536,0.0120009183883667,0.1435081958770752,0.0015001296997070312,0.02,0.3,perceptron,"{'alpha': 0.02, 'l1_ratio': 0.3, 'loss': 'perceptron'}",0.2636363636363636,0.39508658880386627,0.3293598330923003,0.06572511256321223,25,0.26021505376344084,0.4003183446080382,0.33026669918573953,0.07005164542229869,0.122636815920398,0.24409056979348095,0.18336217468501603,0.06072687691756433,23,0.12042796715600895,0.25024875621890547,0.1853383616874572,0.06491039453144826,0.16740237691001697,0.3017533066748692,0.23457616240582102,0.06717546486143379,24,0.16465385269603675,0.30797489667840194,0.23631437468721933,0.0716605219911826
19,0.8110464811325073,0.004000306129455566,0.14200818538665771,0.00200045108795166,0.008,0.2,hinge,"{'alpha': 0.008, 'l1_ratio': 0.2, 'loss': 'hinge'}",0.7447817836812144,0.7113924050632912,0.7280875117394855,0.016694689303744528,4,0.7649903288201161,0.7305825242718447,0.7477864265459804,0.017203902274135707,0.19527363184079602,0.2097536700671809,0.20251346995351063,0.007240019110929936,21,0.19681512814132868,0.22462686567164178,0.21072099690648521,0.013905868765156551,0.30942057548285373,0.3239815526518063,0.3167008820551154,0.007280488582201121,21,0.31308133781911734,0.343607305936073,0.3283443218775952,0.015262984058477841
20,0.8320478200912476,0.014000773429870605,0.1540088653564453,0.0060002803802490234,0.008,0.4,hinge,"{'alpha': 0.008, 'l1_ratio': 0.4, 'loss': 'hinge'}",0.6978723404255319,0.6399276236429433,0.6689007063431973,0.02897235838224044,6,0.7251420454545454,0.66270783847981,0.6939249419671777,0.031217103487367726,0.24477611940298508,0.26399601891017666,0.254385828907837,0.00960994975059268,20,0.2540432943518288,0.27761194029850744,0.26582761732516813,0.011784322973339312,0.36243093922651937,0.37378897304914566,0.36810981416240973,0.005679016909538453,19,0.37626681407775936,0.3913043478260869,0.38378558095192317,0.007518766874163779
21,0.8160467147827148,0.009000539779663086,0.14050805568695068,0.0015000104904174805,0.02,0.2,hinge,"{'alpha': 0.02, 'l1_ratio': 0.2, 'loss': 'hinge'}",0.0,0.8144796380090498,0.40722963800904977,0.40723981887726246,24,0.0,0.847457627118644,0.423728813559322,0.423728813559322,0.0,0.08957452102513062,0.04478614083105249,0.04478726049856929,26,0.0,0.09950248756218906,0.04975124378109453,0.04975124378109453,0.0,0.16139878950907866,0.08069737726967045,0.08069939472932076,26,0.0,0.17809439002671418,0.08904719501335709,0.08904719501335709
22,0.7520430088043213,0.04600262641906738,0.14700853824615479,0.006000399589538574,0.02,0.4,hinge,"{'alpha': 0.02, 'l1_ratio': 0.4, 'loss': 'hinge'}",0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0
23,1.021558403968811,0.014500737190246582,0.1945110559463501,0.029501795768737793,0.001,0.4,log,"{'alpha': 0.001, 'l1_ratio': 0.4, 'loss': 'log'}",0.6538461538461539,0.6215139442231076,0.637680453187251,0.01616610480647123,7,0.6554726368159204,0.6289693593314764,0.6422209980736984,0.013251638742222016,0.25796019900497513,0.2717093804428962,0.2648346178591677,0.0068745907168122344,19,0.2622542921124658,0.2808457711442786,0.2715500316283722,0.009295739515906398,0.3699607563325009,0.3781163434903047,0.3740384479665634,0.004077793577627584,18,0.37462235649546827,0.38830610490111783,0.38146423069829305,0.0068418742028247825
24,1.0345590114593506,0.0005002021789550781,0.1565089225769043,0.0004999637603759766,0.001,0.6,log,"{'alpha': 0.001, 'l1_ratio': 0.6, 'loss': 'log'}",0.5762514551804424,0.5966796875,0.5864653159873172,0.010214116156586886,15,0.5986892829606785,0.6166259168704157,0.6076575999155471,0.008968316954868605,0.3694029850746269,0.30405573525752677,0.33673017700669955,0.03267362489833954,13,0.38641453097785516,0.313681592039801,0.35004806150882806,0.03636646946902708,0.45020463847203274,0.40283500906543596,0.42652041588910194,0.023684814695896887,15,0.4696809314985634,0.41582852431986816,0.4427547279092158,0.026926203589347608
25,1.0755614042282104,0.040502190589904785,0.1540088653564453,0.012000799179077148,0.01,0.2,log,"{'alpha': 0.01, 'l1_ratio': 0.2, 'loss': 'log'}",0.7829545454545455,0.7607655502392344,0.7718603252093301,0.011094497604188487,2,0.779463243873979,0.7849944008958567,0.7822288223849179,0.0027655785109388376,0.17139303482587065,0.15824832047773077,0.16482084196073005,0.006572357172016078,24,0.16621050012440905,0.17437810945273632,0.1702943047885727,0.004083804664163637,0.28122448979591835,0.2619979402677652,0.27161145536371084,0.009613274761072436,23,0.27399507793273176,0.2853653572155506,0.2796802175741412,0.005685139641409431
26,1.1675666570663452,0.0035001039505004883,0.14900851249694824,0.008000612258911133,0.01,0.4,log,"{'alpha': 0.01, 'l1_ratio': 0.4, 'loss': 'log'}",0.8235294117647058,0.8285024154589372,0.8260158514492754,0.002486501846338653,1,0.8123620309050773,0.8387850467289719,0.8255735388170247,0.013211507911947307,0.09402985074626866,0.0853446130878328,0.08968734048252144,0.004342618827860862,25,0.0915650659368002,0.08930348258706468,0.09043427426193243,0.001130791674867758,0.16878767582049564,0.15474847732912247,0.1617682520647902,0.007019599243492959,25,0.16457960644007155,0.1614208633093525,0.16300023487471205,0.0015793715653595192
